flight_activity_id,passenger_key,airport_key,date_key,flight_status_key,passenger_count,is_international
84930,84930,4141,285,2,1,1
84931,84931,8320,342,3,1,1
84932,84932,3369,267,3,1,1
84933,84933,6803,90,3,1,1
84934,84934,6791,310,3,1,1
84935,84935,5927,286,3,1,1
84936,84936,3944,22,1,1,1
84937,84937,1279,129,3,1,1
84938,84938,7564,166,1,1,1
84939,84939,7865,271,2,1,1
84940,84940,7880,12,3,1,1
84941,84941,7499,77,3,1,1
84942,84942,2196,48,3,1,1
84943,84943,8058,238,3,1,1
84944,84944,5966,189,2,1,1
84945,84945,7375,70,2,1,1
84946,84946,1280,258,3,1,1
84947,84947,7951,99,2,1,1
84948,84948,2086,7,1,1,1
84949,84949,7436,24,2,1,1
84950,84950,9148,102,3,1,1
84951,84951,5383,322,2,1,1
84952,84952,2576,339,2,1,1
84953,84953,2055,136,3,1,1
84954,84954,273,251,2,1,1
84955,84955,8104,184,3,1,1
84956,84956,6625,5,2,1,1
84957,84957,7102,213,3,1,1
84958,84958,4477,85,2,1,1
84959,84959,3795,28,1,1,1
84960,84960,5952,303,3,1,1
84961,84961,6189,171,1,1,1
84962,84962,5276,103,3,1,1
84963,84963,1470,159,2,1,1
84964,84964,4713,160,3,1,1
84965,84965,5966,184,3,1,1
84966,84966,3900,292,1,1,1
84967,84967,2553,358,2,1,1
84968,84968,8578,285,2,1,1
84969,84969,370,350,2,1,1
84970,84970,4762,295,1,1,1
84971,84971,4911,349,1,1,1
84972,84972,4896,36,1,1,1
84973,84973,7014,31,1,1,1
84974,84974,8126,172,2,1,1
84975,84975,6059,263,3,1,1
84976,84976,5592,242,3,1,1
84977,84977,8673,11,3,1,1
84978,84978,7740,244,2,1,1
84979,84979,1569,7,2,1,1
84980,84980,1810,133,2,1,1
84981,84981,8986,263,3,1,1
84982,84982,1573,226,1,1,1
84983,84983,1213,292,3,1,1
84984,84984,1597,348,2,1,1
84985,84985,3965,50,2,1,1
84986,84986,4892,76,2,1,1
84987,84987,9432,298,2,1,1
84988,84988,9081,205,3,1,1
84989,84989,8783,310,2,1,1
84990,84990,3019,353,2,1,1
84991,84991,8972,352,1,1,1
84992,84992,8512,108,1,1,1
84993,84993,8646,283,2,1,1
84994,84994,8123,146,3,1,1
84995,84995,8411,159,1,1,1
84996,84996,3794,251,1,1,1
84997,84997,9418,301,3,1,1
84998,84998,7341,230,3,1,1
84999,84999,6275,78,2,1,1
85000,85000,615,340,2,1,1
85001,85001,3152,92,2,1,1
85002,85002,5673,220,3,1,1
85003,85003,9442,328,3,1,1
85004,85004,6601,308,2,1,1
85005,85005,9229,13,2,1,1
85006,85006,9280,130,1,1,1
85007,85007,6923,323,2,1,1
85008,85008,6090,235,3,1,1
85009,85009,1835,47,2,1,1
85010,85010,5016,58,3,1,1
85011,85011,6256,21,2,1,1
85012,85012,297,92,1,1,1
85013,85013,6822,207,3,1,1
85014,85014,4316,112,3,1,1
85015,85015,5112,72,1,1,1
85016,85016,808,162,1,1,1
85017,85017,616,118,2,1,1
85018,85018,1211,236,2,1,1
85019,85019,8556,100,2,1,1
85020,85020,4689,118,3,1,1
85021,85021,1856,78,3,1,1
85022,85022,8963,150,2,1,1
85023,85023,3417,278,2,1,1
85024,85024,5796,66,3,1,1
85025,85025,5996,160,3,1,1
85026,85026,2000,193,2,1,1
85027,85027,8177,355,3,1,1
85028,85028,4379,237,2,1,1
85029,85029,1093,255,1,1,1
85030,85030,221,119,3,1,1
85031,85031,6795,274,2,1,1
85032,85032,4569,272,1,1,1
85033,85033,2481,155,1,1,1
85034,85034,8943,202,2,1,1
85035,85035,6132,101,2,1,1
85036,85036,3462,234,1,1,1
85037,85037,8096,152,1,1,1
85038,85038,8309,218,1,1,1
85039,85039,4423,138,1,1,1
85040,85040,3028,162,3,1,1
85041,85041,1341,22,1,1,1
85042,85042,2388,78,2,1,1
85043,85043,611,255,1,1,1
85044,85044,8046,158,2,1,1
85045,85045,2830,29,2,1,1
85046,85046,6291,20,3,1,1
85047,85047,3403,141,3,1,1
85048,85048,8742,131,2,1,1
85049,85049,9546,45,3,1,1
85050,85050,2720,22,1,1,1
85051,85051,5432,17,1,1,1
85052,85052,3361,322,2,1,1
85053,85053,2814,328,3,1,1
85054,85054,5376,15,2,1,1
85055,85055,7379,49,2,1,1
85056,85056,1781,157,3,1,1
85057,85057,5906,13,2,1,1
85058,85058,8945,308,3,1,1
85059,85059,1870,126,3,1,1
85060,85060,7374,4,3,1,1
85061,85061,7291,278,2,1,1
85062,85062,9587,240,2,1,0
85063,85063,1640,331,3,1,1
85064,85064,9008,168,2,1,1
85065,85065,8915,160,2,1,1
85066,85066,8332,290,3,1,1
85067,85067,7398,144,3,1,1
85068,85068,7014,129,1,1,1
85069,85069,3929,159,1,1,1
85070,85070,5423,127,1,1,1
85071,85071,197,130,2,1,1
85072,85072,671,339,1,1,1
85073,85073,2337,34,3,1,1
85074,85074,7121,88,2,1,1
85075,85075,7644,163,2,1,1
85076,85076,5851,26,3,1,1
85077,85077,6101,17,2,1,1
85078,85078,7933,153,1,1,1
85079,85079,6693,331,3,1,1
85080,85080,3929,163,3,1,1
85081,85081,6380,262,1,1,1
85082,85082,6362,132,3,1,1
85083,85083,8453,220,2,1,1
85084,85084,8451,118,1,1,1
85085,85085,488,185,2,1,1
85086,85086,4009,72,1,1,1
85087,85087,510,337,3,1,1
85088,85088,5143,288,3,1,1
85089,85089,5018,168,3,1,1
85090,85090,6662,83,3,1,1
85091,85091,2488,205,3,1,1
85092,85092,8465,276,1,1,1
85093,85093,8716,57,3,1,1
85094,85094,4430,307,3,1,1
85095,85095,8913,267,2,1,1
85096,85096,4364,264,3,1,1
85097,85097,324,326,1,1,1
85098,85098,1858,353,1,1,1
85099,85099,1937,86,1,1,1
85100,85100,1322,113,2,1,1
85101,85101,3922,354,3,1,1
85102,85102,9338,269,3,1,1
85103,85103,7665,133,1,1,1
85104,85104,4563,116,3,1,1
85105,85105,7711,311,2,1,1
85106,85106,7048,20,1,1,1
85107,85107,6159,136,2,1,1
85108,85108,437,257,2,1,1
85109,85109,9232,213,3,1,1
85110,85110,7373,181,1,1,1
85111,85111,2320,211,1,1,1
85112,85112,991,98,3,1,1
85113,85113,9428,155,1,1,1
85114,85114,6339,329,3,1,1
85115,85115,8787,150,1,1,1
85116,85116,6442,62,1,1,1
85117,85117,610,23,2,1,1
85118,85118,7719,329,2,1,1
85119,85119,6382,161,1,1,1
85120,85120,4977,153,2,1,1
85121,85121,5140,206,1,1,1
85122,85122,2837,177,1,1,1
85123,85123,2769,129,2,1,1
85124,85124,4998,130,3,1,1
85125,85125,8915,277,1,1,1
85126,85126,3850,311,3,1,1
85127,85127,2158,13,1,1,1
85128,85128,3309,339,3,1,1
85129,85129,4183,315,3,1,1
85130,85130,7585,207,1,1,1
85131,85131,2923,161,2,1,1
85132,85132,65,254,3,1,1
85133,85133,7020,346,1,1,1
85134,85134,6597,164,2,1,1
85135,85135,3430,287,3,1,1
85136,85136,6890,349,2,1,1
85137,85137,1379,189,3,1,1
85138,85138,7559,162,3,1,1
85139,85139,8804,111,2,1,1
85140,85140,696,219,3,1,1
85141,85141,7011,30,1,1,1
85142,85142,460,162,1,1,1
85143,85143,6106,233,2,1,1
85144,85144,1657,187,1,1,1
85145,85145,1640,279,2,1,1
85146,85146,246,123,3,1,1
85147,85147,5495,232,3,1,1
85148,85148,1251,93,2,1,1
85149,85149,9489,314,2,1,0
85150,85150,8037,126,3,1,1
85151,85151,6629,340,2,1,1
85152,85152,8118,207,1,1,1
85153,85153,8882,354,3,1,1
85154,85154,6736,289,2,1,1
85155,85155,648,155,3,1,1
85156,85156,7955,5,2,1,1
85157,85157,1337,137,1,1,1
85158,85158,3291,33,2,1,1
85159,85159,2837,200,3,1,1
85160,85160,7322,356,1,1,1
85161,85161,4697,305,2,1,1
85162,85162,2512,254,2,1,1
85163,85163,991,36,2,1,1
85164,85164,5461,303,1,1,1
85165,85165,7097,329,2,1,1
85166,85166,8212,331,3,1,1
85167,85167,565,343,3,1,1
85168,85168,8500,73,3,1,1
85169,85169,2731,294,1,1,1
85170,85170,9089,69,1,1,1
85171,85171,6175,129,3,1,1
85172,85172,8942,305,2,1,1
85173,85173,1559,325,2,1,1
85174,85174,7342,18,1,1,1
85175,85175,1673,153,1,1,1
85176,85176,4764,320,1,1,1
85177,85177,2585,31,1,1,1
85178,85178,5153,188,3,1,1
85179,85179,9183,260,3,1,1
85180,85180,3341,297,1,1,1
85181,85181,8727,155,1,1,1
85182,85182,275,223,1,1,1
85183,85183,2173,296,2,1,1
85184,85184,8445,165,2,1,1
85185,85185,7107,197,2,1,1
85186,85186,4610,208,2,1,1
85187,85187,6055,227,3,1,1
85188,85188,4890,91,1,1,1
85189,85189,3618,72,1,1,1
85190,85190,8012,231,3,1,1
85191,85191,747,320,1,1,1
85192,85192,5469,287,2,1,1
85193,85193,1150,221,2,1,1
85194,85194,1677,87,1,1,1
85195,85195,4713,202,2,1,1
85196,85196,5800,312,3,1,1
85197,85197,4803,93,3,1,1
85198,85198,1384,312,1,1,1
85199,85199,6210,284,2,1,1
85200,85200,443,236,2,1,1
85201,85201,7551,273,3,1,0
85202,85202,8463,278,3,1,1
85203,85203,9347,304,1,1,1
85204,85204,1814,273,2,1,1
85205,85205,2546,69,1,1,1
85206,85206,7268,270,3,1,1
85207,85207,9072,350,2,1,1
85208,85208,4887,326,3,1,1
85209,85209,8276,70,3,1,1
85210,85210,4237,162,2,1,1
85211,85211,6560,259,3,1,1
85212,85212,8445,347,2,1,1
85213,85213,8104,61,3,1,1
85214,85214,8998,249,2,1,1
85215,85215,1053,277,1,1,1
85216,85216,5865,329,2,1,1
85217,85217,5144,339,3,1,1
85218,85218,1209,140,3,1,1
85219,85219,9423,111,1,1,1
85220,85220,3353,246,2,1,1
85221,85221,5943,149,1,1,1
85222,85222,7277,314,2,1,1
85223,85223,9568,206,3,1,1
85224,85224,565,45,3,1,1
85225,85225,7684,19,3,1,1
85226,85226,6227,39,2,1,1
85227,85227,8400,101,3,1,1
85228,85228,3568,178,1,1,1
85229,85229,9510,269,1,1,0
85230,85230,151,332,3,1,1
85231,85231,355,61,1,1,1
85232,85232,3171,3,2,1,1
85233,85233,5384,353,3,1,1
85234,85234,6847,143,3,1,1
85235,85235,579,141,3,1,1
85236,85236,7212,216,1,1,0
85237,85237,6923,148,3,1,1
85238,85238,8266,336,1,1,1
85239,85239,4635,28,3,1,1
85240,85240,7781,345,2,1,1
85241,85241,774,359,3,1,1
85242,85242,5469,118,1,1,1
85243,85243,9258,6,3,1,1
85244,85244,7361,205,1,1,1
85245,85245,3028,73,1,1,1
85246,85246,1720,321,1,1,1
85247,85247,8360,273,1,1,1
85248,85248,8502,295,3,1,1
85249,85249,5518,233,2,1,1
85250,85250,9172,352,2,1,1
85251,85251,8363,254,3,1,1
85252,85252,6399,144,2,1,1
85253,85253,5812,3,2,1,1
85254,85254,6319,58,3,1,1
85255,85255,3816,348,3,1,1
85256,85256,8340,342,2,1,1
85257,85257,7036,320,1,1,1
85258,85258,6596,92,1,1,1
85259,85259,682,294,2,1,1
85260,85260,7746,209,3,1,1
85261,85261,8261,154,2,1,1
85262,85262,8484,105,2,1,1
85263,85263,5274,179,1,1,1
85264,85264,1228,303,1,1,1
85265,85265,6025,227,1,1,1
85266,85266,8176,205,1,1,1
85267,85267,4123,196,2,1,1
85268,85268,2841,212,1,1,1
85269,85269,6492,25,3,1,1
85270,85270,1924,300,3,1,1
85271,85271,4980,47,2,1,1
85272,85272,6394,28,1,1,1
85273,85273,9580,254,3,1,1
85274,85274,8210,150,1,1,1
85275,85275,9259,167,2,1,1
85276,85276,9658,319,3,1,1
85277,85277,6707,35,1,1,1
85278,85278,6826,202,1,1,1
85279,85279,5582,337,3,1,1
85280,85280,3525,79,1,1,1
85281,85281,2067,153,3,1,1
85282,85282,6935,338,1,1,1
85283,85283,3901,115,3,1,1
85284,85284,8717,46,3,1,1
85285,85285,2950,336,2,1,1
85286,85286,7877,106,3,1,1
85287,85287,2151,275,2,1,1
85288,85288,2488,274,3,1,1
85289,85289,6996,200,3,1,1
85290,85290,3676,243,3,1,1
85291,85291,557,187,1,1,1
85292,85292,6453,72,3,1,1
85293,85293,1163,20,3,1,1
85294,85294,4168,285,1,1,1
85295,85295,6860,18,1,1,1
85296,85296,5719,34,1,1,1
85297,85297,3265,28,3,1,1
85298,85298,5274,263,1,1,1
85299,85299,6488,227,2,1,1
85300,85300,2747,153,2,1,1
85301,85301,3514,145,3,1,1
85302,85302,7585,45,3,1,1
85303,85303,3547,114,1,1,1
85304,85304,3806,189,3,1,1
85305,85305,2902,335,1,1,1
85306,85306,6261,131,1,1,1
85307,85307,4989,363,1,1,1
85308,85308,600,150,3,1,1
85309,85309,7216,234,2,1,1
85310,85310,5832,41,3,1,1
85311,85311,7999,125,1,1,1
85312,85312,4979,299,3,1,1
85313,85313,7489,27,1,1,1
85314,85314,7633,311,2,1,1
85315,85315,8208,108,2,1,1
85316,85316,3136,112,3,1,1
85317,85317,8765,32,3,1,1
85318,85318,5272,74,3,1,1
85319,85319,4097,81,1,1,1
85320,85320,9056,352,1,1,1
85321,85321,954,218,3,1,1
85322,85322,4141,88,2,1,1
85323,85323,710,190,1,1,1
85324,85324,3868,352,1,1,1
85325,85325,5618,48,1,1,1
85326,85326,3895,212,3,1,1
85327,85327,3849,146,3,1,1
85328,85328,4151,181,3,1,1
85329,85329,2981,288,1,1,1
85330,85330,2687,359,3,1,1
85331,85331,9395,206,1,1,1
85332,85332,2553,52,2,1,1
85333,85333,5223,346,3,1,1
85334,85334,9142,125,1,1,1
85335,85335,1592,154,3,1,1
85336,85336,1774,197,3,1,1
85337,85337,2498,276,2,1,1
85338,85338,3805,251,3,1,1
85339,85339,5166,97,2,1,1
85340,85340,9440,315,2,1,1
85341,85341,8499,92,2,1,1
85342,85342,2878,107,1,1,1
85343,85343,7050,348,1,1,1
85344,85344,4003,72,1,1,1
85345,85345,995,92,2,1,1
85346,85346,9108,65,1,1,1
85347,85347,4364,246,1,1,0
85348,85348,4783,32,3,1,1
85349,85349,4240,25,3,1,1
85350,85350,1568,328,2,1,1
85351,85351,758,89,2,1,1
85352,85352,9324,122,3,1,0
85353,85353,9562,305,3,1,1
85354,85354,7280,331,1,1,1
85355,85355,1091,240,2,1,1
85356,85356,6066,57,1,1,1
85357,85357,6866,142,2,1,1
85358,85358,2427,234,1,1,1
85359,85359,3041,198,3,1,1
85360,85360,4880,215,2,1,1
85361,85361,874,168,2,1,1
85362,85362,1043,334,1,1,1
85363,85363,8965,27,2,1,1
85364,85364,8031,92,1,1,1
85365,85365,3632,2,2,1,1
85366,85366,3962,212,1,1,1
85367,85367,3236,42,2,1,1
85368,85368,4080,208,3,1,1
85369,85369,9492,334,3,1,1
85370,85370,7330,159,2,1,1
85371,85371,7372,346,3,1,1
85372,85372,1745,16,1,1,1
85373,85373,4609,10,1,1,1
85374,85374,5751,240,2,1,1
85375,85375,6106,214,2,1,1
85376,85376,2261,364,2,1,1
85377,85377,7083,299,3,1,1
85378,85378,1129,317,3,1,1
85379,85379,6709,125,1,1,1
85380,85380,2042,25,1,1,1
85381,85381,9261,218,2,1,1
85382,85382,2101,182,1,1,1
85383,85383,8984,137,1,1,1
85384,85384,5811,199,2,1,1
85385,85385,2053,98,1,1,1
85386,85386,3248,237,3,1,1
85387,85387,5001,363,2,1,1
85388,85388,3730,160,3,1,1
85389,85389,2299,80,1,1,1
85390,85390,4386,331,2,1,1
85391,85391,2863,171,3,1,1
85392,85392,1096,30,2,1,1
85393,85393,6297,332,3,1,1
85394,85394,854,110,1,1,1
85395,85395,9554,57,3,1,1
85396,85396,4924,48,3,1,1
85397,85397,1646,305,1,1,1
85398,85398,8973,174,3,1,1
85399,85399,9072,290,3,1,1
85400,85400,555,26,1,1,1
85401,85401,8846,362,2,1,1
85402,85402,2019,235,2,1,1
85403,85403,8145,104,1,1,1
85404,85404,5865,100,3,1,1
85405,85405,2098,89,3,1,1
85406,85406,980,65,1,1,1
85407,85407,1246,240,3,1,1
85408,85408,3732,351,2,1,1
85409,85409,3907,53,3,1,1
85410,85410,4422,108,2,1,1
85411,85411,2000,273,1,1,1
85412,85412,2512,6,1,1,1
85413,85413,5244,362,1,1,1
85414,85414,2833,207,3,1,1
85415,85415,4421,97,1,1,0
85416,85416,2423,167,3,1,1
85417,85417,3706,310,2,1,1
85418,85418,1469,84,3,1,1
85419,85419,3940,256,3,1,1
85420,85420,2879,168,2,1,1
85421,85421,716,335,3,1,1
85422,85422,8583,352,1,1,1
85423,85423,4537,251,3,1,1
85424,85424,5506,299,2,1,1
85425,85425,6357,329,3,1,1
85426,85426,5500,296,2,1,1
85427,85427,4000,151,1,1,1
85428,85428,8395,230,1,1,1
85429,85429,2317,59,2,1,1
85430,85430,2123,279,1,1,1
85431,85431,3241,160,1,1,1
85432,85432,6086,21,3,1,1
85433,85433,1690,195,3,1,0
85434,85434,9409,235,3,1,0
85435,85435,192,290,1,1,1
85436,85436,8281,330,1,1,1
85437,85437,2332,100,3,1,1
85438,85438,366,257,3,1,1
85439,85439,6986,57,1,1,1
85440,85440,8848,5,2,1,1
85441,85441,3738,161,1,1,1
85442,85442,4457,190,1,1,1
85443,85443,9406,225,3,1,1
85444,85444,5864,95,2,1,1
85445,85445,5615,38,2,1,1
85446,85446,588,261,2,1,1
85447,85447,7460,235,1,1,1
85448,85448,2310,79,1,1,1
85449,85449,4748,17,3,1,1
85450,85450,8378,313,1,1,1
85451,85451,6159,310,2,1,1
85452,85452,1442,63,1,1,1
85453,85453,8380,144,2,1,1
85454,85454,7917,330,3,1,1
85455,85455,1871,301,1,1,1
85456,85456,2719,161,1,1,1
85457,85457,6966,225,1,1,1
85458,85458,2448,296,1,1,1
85459,85459,2253,175,3,1,1
85460,85460,3295,264,3,1,1
85461,85461,5540,308,3,1,1
85462,85462,3373,35,1,1,1
85463,85463,4527,29,1,1,1
85464,85464,9472,41,2,1,1
85465,85465,2143,78,1,1,1
85466,85466,9506,347,1,1,1
85467,85467,4976,60,1,1,1
85468,85468,9053,139,2,1,1
85469,85469,1107,298,2,1,1
85470,85470,6322,361,2,1,1
85471,85471,4325,217,2,1,1
85472,85472,9496,97,2,1,1
85473,85473,609,336,1,1,1
85474,85474,9196,138,1,1,1
85475,85475,8324,136,3,1,0
85476,85476,8001,191,1,1,1
85477,85477,7258,53,2,1,1
85478,85478,2148,174,1,1,1
85479,85479,3922,189,1,1,1
85480,85480,2157,279,3,1,1
85481,85481,6225,333,1,1,1
85482,85482,3088,6,1,1,0
85483,85483,9333,150,2,1,1
85484,85484,3755,52,3,1,1
85485,85485,919,306,1,1,1
85486,85486,8879,328,1,1,1
85487,85487,4950,166,2,1,1
85488,85488,8493,328,1,1,1
85489,85489,3403,272,2,1,1
85490,85490,3960,336,2,1,1
85491,85491,7490,85,1,1,1
85492,85492,2141,18,1,1,1
85493,85493,4996,306,2,1,1
85494,85494,7636,40,1,1,1
85495,85495,5252,295,3,1,1
85496,85496,650,362,1,1,1
85497,85497,9055,303,2,1,1
85498,85498,6451,211,3,1,1
85499,85499,5816,67,1,1,1
85500,85500,3696,43,1,1,1
85501,85501,9041,114,1,1,1
85502,85502,5741,297,2,1,1
85503,85503,9431,235,3,1,1
85504,85504,5668,301,2,1,1
85505,85505,6887,219,2,1,1
85506,85506,434,7,1,1,1
85507,85507,2655,304,3,1,1
85508,85508,2284,41,3,1,1
85509,85509,1286,7,1,1,1
85510,85510,6318,226,1,1,1
85511,85511,7307,171,3,1,1
85512,85512,432,213,3,1,1
85513,85513,8668,343,2,1,1
85514,85514,8663,326,1,1,1
85515,85515,2956,143,3,1,1
85516,85516,635,183,1,1,1
85517,85517,5845,34,2,1,1
85518,85518,4618,37,1,1,1
85519,85519,5983,183,2,1,1
85520,85520,7038,278,3,1,1
85521,85521,2130,276,3,1,1
85522,85522,9250,101,3,1,1
85523,85523,8841,213,2,1,1
85524,85524,3474,254,2,1,1
85525,85525,3196,224,3,1,1
85526,85526,1810,215,2,1,1
85527,85527,1829,159,2,1,1
85528,85528,5032,221,2,1,1
85529,85529,5304,269,2,1,1
85530,85530,6644,255,3,1,0
85531,85531,8884,347,1,1,1
85532,85532,1699,235,1,1,1
85533,85533,5820,345,1,1,1
85534,85534,3068,13,3,1,1
85535,85535,9429,292,1,1,1
85536,85536,2432,133,1,1,1
85537,85537,4288,288,1,1,1
85538,85538,6747,260,2,1,1
85539,85539,2801,104,1,1,1
85540,85540,3054,129,3,1,1
85541,85541,4251,10,2,1,1
85542,85542,2492,252,1,1,1
85543,85543,5556,172,1,1,1
85544,85544,3687,329,3,1,1
85545,85545,6595,354,3,1,1
85546,85546,7511,55,3,1,1
85547,85547,4408,187,3,1,1
85548,85548,5379,130,2,1,1
85549,85549,1947,57,3,1,1
85550,85550,1927,308,1,1,1
85551,85551,628,43,3,1,1
85552,85552,4261,26,1,1,1
85553,85553,3147,150,3,1,1
85554,85554,9567,69,2,1,1
85555,85555,7350,5,2,1,1
85556,85556,4353,57,2,1,1
85557,85557,4995,244,3,1,0
85558,85558,4014,188,1,1,1
85559,85559,6591,267,3,1,1
85560,85560,8510,49,1,1,1
85561,85561,7272,60,1,1,1
85562,85562,6990,326,2,1,1
85563,85563,2250,122,1,1,1
85564,85564,2946,175,2,1,1
85565,85565,636,359,3,1,1
85566,85566,2493,28,2,1,1
85567,85567,8688,41,3,1,1
85568,85568,7968,144,2,1,1
85569,85569,669,287,3,1,1
85570,85570,1624,50,3,1,1
85571,85571,7865,201,2,1,1
85572,85572,4708,262,1,1,1
85573,85573,7453,282,2,1,1
85574,85574,9103,130,1,1,1
85575,85575,3535,149,3,1,1
85576,85576,3043,124,1,1,1
85577,85577,7808,326,1,1,1
85578,85578,3135,157,3,1,1
85579,85579,1643,50,3,1,1
85580,85580,3210,210,2,1,1
85581,85581,1992,57,1,1,1
85582,85582,6535,203,2,1,1
85583,85583,5155,299,3,1,1
85584,85584,755,140,1,1,1
85585,85585,2513,347,3,1,1
85586,85586,4350,37,2,1,1
85587,85587,6494,328,2,1,1
85588,85588,1510,155,1,1,1
85589,85589,7036,19,2,1,1
85590,85590,7517,26,2,1,1
85591,85591,2932,70,3,1,1
85592,85592,8363,79,3,1,1
85593,85593,6721,19,2,1,1
85594,85594,6330,15,2,1,1
85595,85595,3172,176,1,1,1
85596,85596,6889,354,3,1,1
85597,85597,1756,210,1,1,1
85598,85598,2938,323,2,1,1
85599,85599,5215,344,3,1,1
85600,85600,1863,231,1,1,1
85601,85601,1337,203,2,1,1
85602,85602,3831,46,1,1,1
85603,85603,1636,303,1,1,1
85604,85604,3582,116,2,1,1
85605,85605,4461,76,3,1,1
85606,85606,8175,18,3,1,1
85607,85607,4075,262,1,1,1
85608,85608,6635,257,2,1,1
85609,85609,4814,178,1,1,1
85610,85610,4023,343,2,1,1
85611,85611,8053,253,2,1,1
85612,85612,8614,291,3,1,0
85613,85613,9393,69,3,1,1
85614,85614,5562,57,1,1,1
85615,85615,7924,95,3,1,1
85616,85616,7836,234,3,1,1
85617,85617,9629,341,2,1,1
85618,85618,3701,165,3,1,1
85619,85619,6158,121,1,1,1
85620,85620,8167,287,1,1,1
85621,85621,8667,251,3,1,1
85622,85622,1805,22,3,1,1
85623,85623,468,87,2,1,1
85624,85624,7721,25,2,1,1
85625,85625,3389,157,1,1,1
85626,85626,5963,278,3,1,1
85627,85627,2641,165,2,1,1
85628,85628,8863,364,3,1,1
85629,85629,5251,128,2,1,1
85630,85630,5998,278,1,1,1
85631,85631,3424,208,2,1,1
85632,85632,7117,62,2,1,1
85633,85633,3890,192,2,1,1
85634,85634,6822,329,2,1,1
85635,85635,419,72,3,1,1
85636,85636,4200,180,3,1,1
85637,85637,514,362,1,1,1
85638,85638,488,199,1,1,1
85639,85639,2204,170,3,1,1
85640,85640,7744,46,2,1,1
85641,85641,1435,182,2,1,1
85642,85642,8423,168,3,1,1
85643,85643,5909,274,2,1,1
85644,85644,5251,64,3,1,1
85645,85645,3131,251,3,1,1
85646,85646,1402,181,3,1,1
85647,85647,6375,358,3,1,1
85648,85648,9517,308,2,1,0
85649,85649,3647,104,1,1,1
85650,85650,5690,38,3,1,1
85651,85651,3398,42,2,1,0
85652,85652,1022,161,1,1,1
85653,85653,2063,234,2,1,1
85654,85654,4640,17,2,1,1
85655,85655,1910,172,3,1,1
85656,85656,6597,36,2,1,1
85657,85657,2179,151,1,1,1
85658,85658,13,269,3,1,1
85659,85659,5565,199,3,1,1
85660,85660,4256,125,1,1,1
85661,85661,4828,344,3,1,1
85662,85662,8765,343,2,1,1
85663,85663,8237,302,2,1,1
85664,85664,1011,348,3,1,1
85665,85665,5640,265,1,1,1
85666,85666,8570,106,3,1,1
85667,85667,8512,56,2,1,1
85668,85668,9057,217,2,1,1
85669,85669,7614,309,3,1,1
85670,85670,5377,301,3,1,1
85671,85671,7548,282,2,1,1
85672,85672,6550,97,2,1,1
85673,85673,7131,98,2,1,1
85674,85674,9705,171,1,1,1
85675,85675,4443,95,2,1,1
85676,85676,1094,129,1,1,1
85677,85677,5674,202,1,1,1
85678,85678,7183,82,2,1,1
85679,85679,9539,30,2,1,1
85680,85680,5443,13,1,1,1
85681,85681,7964,12,3,1,1
85682,85682,354,264,1,1,1
85683,85683,3505,280,3,1,1
85684,85684,2569,82,1,1,1
85685,85685,181,230,3,1,1
85686,85686,1519,270,2,1,1
85687,85687,5238,220,1,1,1
85688,85688,8771,42,1,1,1
85689,85689,8934,293,2,1,1
85690,85690,3576,307,2,1,1
85691,85691,6915,311,2,1,1
85692,85692,5170,68,2,1,1
85693,85693,428,130,1,1,1
85694,85694,1277,362,3,1,1
85695,85695,4636,62,2,1,1
85696,85696,5928,214,1,1,1
85697,85697,5057,204,3,1,1
85698,85698,3911,215,2,1,1
85699,85699,2366,39,3,1,1
85700,85700,4560,310,2,1,1
85701,85701,8384,47,2,1,1
85702,85702,1675,146,1,1,1
85703,85703,3084,255,1,1,1
85704,85704,1042,189,3,1,1
85705,85705,6116,13,3,1,1
85706,85706,6483,246,2,1,1
85707,85707,6448,101,3,1,0
85708,85708,4838,204,1,1,1
85709,85709,3264,304,2,1,1
85710,85710,6551,222,2,1,1
85711,85711,4392,93,3,1,1
85712,85712,1401,165,1,1,1
85713,85713,4668,285,2,1,1
85714,85714,4295,236,3,1,1
85715,85715,1998,98,2,1,1
85716,85716,6309,52,1,1,1
85717,85717,8361,312,1,1,1
85718,85718,2004,347,1,1,1
85719,85719,4797,318,1,1,1
85720,85720,318,179,3,1,1
85721,85721,4582,152,2,1,1
85722,85722,8275,141,3,1,1
85723,85723,5058,135,1,1,1
85724,85724,5897,288,3,1,1
85725,85725,1663,141,3,1,1
85726,85726,490,28,2,1,1
85727,85727,8512,92,3,1,1
85728,85728,2421,58,3,1,1
85729,85729,1295,237,2,1,1
85730,85730,945,97,3,1,1
85731,85731,7383,217,2,1,1
85732,85732,8915,259,3,1,1
85733,85733,8562,192,3,1,1
85734,85734,3825,18,2,1,1
85735,85735,4868,355,1,1,0
85736,85736,548,360,3,1,1
85737,85737,8693,269,3,1,1
85738,85738,9633,38,1,1,1
85739,85739,2304,172,1,1,1
85740,85740,4767,319,2,1,1
85741,85741,6463,356,1,1,1
85742,85742,3626,168,2,1,1
85743,85743,8926,334,2,1,1
85744,85744,5776,246,1,1,1
85745,85745,5839,270,2,1,1
85746,85746,5760,86,2,1,1
85747,85747,7528,20,1,1,1
85748,85748,7457,323,1,1,1
85749,85749,9646,63,3,1,1
85750,85750,4735,235,1,1,1
85751,85751,9345,287,3,1,1
85752,85752,1220,93,3,1,1
85753,85753,7429,161,3,1,1
85754,85754,1702,178,1,1,1
