airport_key,airport_code,airport_name,airport_type,municipality,country_key
7339,BNS,Barinas Airport,medium_airport,Barinas,235
7340,BRM,Barquisimeto International Airport,medium_airport,Barquisimeto,235
7341,MYC,Escuela Mariscal Sucre Airport,medium_airport,Maracay,235
7342,CBL,General Tomas de Heres Airport,medium_airport,Ciudad Bolivar,235
7343,CXA,Caicara del Orinoco Airport,medium_airport,Unknown,235
7344,CUV,Casigua El Cubo Airport,small_airport,Casigua El Cubo,235
7345,SQL,San Carlos Airport,small_airport,San Carlos,235
7346,CLZ,Calabozo Airport,medium_airport,Guarico,235
7347,CAJ,Canaima Airport,medium_airport,Canaima,235
7348,CUP,General Francisco Bermúdez Airport,medium_airport,Carúpano,235
7349,CZE,José Leonardo Chirinos Airport,medium_airport,Coro,235
7350,CUM,Antonio José de Sucre Airport,medium_airport,Cumaná,235
7351,PND,Punta Gorda Airport,small_airport,Unknown,235
7352,PPZ,Puerto Paez Airport,small_airport,Puerto Paez,235
7353,EOR,El Dorado Airport,medium_airport,Bolivar,235
7354,LEZ,La Esperanza Airport,small_airport,Unknown,235
7355,EOZ,Elorza Airport,medium_airport,Unknown,235
7356,GDO,Guasdualito Airport,medium_airport,Guasdualito,235
7357,GUI,Guiria Airport,medium_airport,Unknown,235
7358,GUQ,Guanare Airport,medium_airport,Guanare,235
7359,HGE,Higuerote Airport,small_airport,Higuerote,235
7360,ICA,Ikabaru Airport,small_airport,Ikabarú,235
7361,ICC,Andrés Miguel Salazar Marcano Airport,small_airport,Isla de Coche,235
7362,LSP,Josefa Camejo International Airport,medium_airport,Paraguaná,235
7363,KAV,Kavanayen Airport,small_airport,Kavanayén,235
7364,KTV,Kamarata Airport,small_airport,Kamarata,235
7365,LFR,La Fria Airport,medium_airport,Unknown,235
7366,ELB,Las Flores Airport,small_airport,Unknown,235
7367,SNT,Las Cruces Airport,small_airport,Unknown,235
7368,PVA,El Embrujo Airport,small_airport,Unknown,235
7369,MAR,La Chinita International Airport,large_airport,Maracaibo,235
7370,MRD,Alberto Carnevalli Airport,medium_airport,Mérida,235
7371,PMV,Del Caribe Santiago Mariño International Airport,medium_airport,Isla Margarita,235
7372,CCS,Maiquetía Simón Bolívar International Airport,large_airport,Maiquetía,235
7373,MUN,José Tadeo Monagas International Airport,medium_airport,Maturín,235
7374,MHF,Morichal Airport,small_airport,Unknown,235
7375,NNB,Santa Ana Airport,small_airport,Unknown,235
7376,CBS,Oro Negro Airport,small_airport,Cabimas,235
7377,SRD,San Ramón Airport,small_airport,Unknown,235
7378,PYH,Cacique Aramare Airport,medium_airport,Puerto Ayacucho,235
7379,PBL,General Bartolome Salom International Airport,medium_airport,Puerto Cabello,235
7380,PDZ,Pedernales Airport,small_airport,Capure,235
7381,PPH,Paraitepuy Airstrip,small_airport,Paraitepuy de Ikabarú,235
7382,SCI,Paramillo Airport,medium_airport,San Cristóbal,235
7383,PZO,General Manuel Carlos Piar International Airport,medium_airport,Puerto Ordaz-Ciudad Guayana,235
7384,PTM,Palmarito Airport,medium_airport,Palmarito,235
7385,LRV,Los Roques Airport,small_airport,Gran Roque Island,235
7386,SVS,Stevens Village Airport,small_airport,Stevens Village,230
7387,SVZ,Juan Vicente Gómez International Airport,medium_airport,San Antonio del Tachira,235
7388,SBB,Santa Bárbara de Barinas Airport,small_airport,Santa Bárbara,235
7389,SNV,Santa Elena de Uairén Airport,medium_airport,Santa Elena de Uairén,235
7390,STD,Mayor Buenaventura Vivas International Airport,medium_airport,Santo Domingo,235
7391,SNF,Sub Teniente Nestor Arias Airport,medium_airport,San Felipe,235
7392,SFD,San Fernando de Apure Las Flecheras National Airport,medium_airport,San Fernando de Apure,235
7393,SOM,San Tomé Airport,medium_airport,El Tigre,235
7394,STB,Miguel Urdaneta Fernández Airport,medium_airport,San Carlos del Zulia,235
7395,TUV,Tucupita Airport,medium_airport,Tucupita,235
7396,TMO,Tumeremo Airport,medium_airport,Unknown,235
7397,SGM,San Ignacio Airport,small_airport,Unknown,235
7398,URM,Uriman Airport,small_airport,Urimán,235
7399,WOK,Uon Quen Airport,small_airport,Uonquén,235
7400,VLN,Arturo Michelena International Airport,medium_airport,Valencia,235
7401,VIG,Juan Pablo Pérez Alfonso Airport,medium_airport,El Vigía,235
7402,VLV,Dr. Antonio Nicolás Briceño Airport,medium_airport,Valera,235
7403,VDP,Valle de La Pascua Airport,medium_airport,Unknown,235
7404,ELJ,El Recreo Airport,small_airport,Unknown,235
7405,VXE,São Pedro Airport,small_airport,São Desidério,30
7406,BAZ,Barcelos Airport,small_airport,Barcelos,30
7407,LCB,André Antônio Maggi Airport,small_airport,Pontes e Lacerda,30
7408,RBB,Borba Airport,small_airport,Borba,30
7409,CAF,Carauari Airport,small_airport,Carauari,30
7410,CQS,Costa Marques Airport,small_airport,Costa Marques,30
7411,CRR,Ceres Airport,small_airport,Ceres,30
7412,DMT,Diamantino Airport,small_airport,Diamantino,30
7413,DNO,Dianópolis Airport,small_airport,Dianópolis,30
7414,ERN,Eirunepé Airport,small_airport,Eirunepé,30
7415,CQA,Canarana Airport,small_airport,Canarana,30
7416,FLW,Flores Airport,small_airport,Manaus,30
7417,FMA,Formosa Airport,small_airport,Formosa,30
7418,SXO,São Félix do Araguaia Airport,small_airport,São Félix Do Araguaia,30
7419,GRP,Gurupi Airport,small_airport,Gurupi,30
7420,AUX,Araguaína Airport,medium_airport,Araguaína,30
7421,HUW,Humaitá Airport,small_airport,Humaitá,30
7422,IPG,Ipiranga Airport,small_airport,Santo Antônio do Içá,30
7423,IDO,Santa Izabel do Morro Airport,small_airport,Cristalândia,30
7424,JIA,Juína Airport,small_airport,Juína,30
7425,JTI,Jataí Airport,small_airport,Jataí,30
7426,CCX,Cáceres Airport,small_airport,Cáceres,30
7427,CIZ,Danilson Municipal Airport,small_airport,Coari,30
7428,TLZ,Catalão Airport,small_airport,Catalão,30
7429,LBR,Lábrea Airport,small_airport,Lábrea,30
7430,RVD,General Leite de Castro Airport,small_airport,Rio Verde,30
7431,MBZ,Maués Airport,small_airport,Maués,30
7432,NVP,Novo Aripuanã Airport,small_airport,Novo Aripuanã,30
7433,AQM,Nova Vida Airport,small_airport,Cacaulândia,30
7434,BCR,Novo Campo Airport,small_airport,Boca do Acre,30
7435,NQL,Niquelândia Airport,small_airport,Niquelândia,30
7436,APS,Anápolis Airport,small_airport,Anápolis,30
7437,FBA,Fonte Boa Airport,small_airport,Fonte Boa,30
7438,PIN,Parintins Airport,small_airport,Parintins,30
7439,PBQ,Pimenta Bueno Airport,small_airport,Pimenta Bueno,30
7440,PBX,Fazenda Piraguassu Airport,small_airport,Porto Alegre do Norte,30
7441,IRZ,Tapuruquara Airport,small_airport,Santa Isabel do Rio Negro,30
7442,TGQ,Tangará da Serra Airport,small_airport,Tangará da Serra,30
7443,AZL,Fazenda Tucunaré Airport,small_airport,Sapezal,30
7444,QHN,Taguatinga Airport,small_airport,Taguatinga,30
7445,SQM,São Miguel do Araguaia Airport,small_airport,São Miguel do Araguaia,30
7446,VLP,Vila Rica Airport,small_airport,Vila Rica,30
7447,MBK,Orlando Villas Boas Regional Airport,small_airport,Matupá,30
7448,NOK,Xavantina Airport,small_airport,Nova Xavantina,30
7449,ITI,Fazenda Americana Airport,small_airport,Itambacuri,30
7450,SXP,Nunam Iqua Airport,small_airport,Nunam Iqua,230
7451,AHL,Aishalton Airport,small_airport,Aishalton,92
7452,NAI,Annai Airport,small_airport,Annai,92
7453,SYB,Seal Bay Seaplane Base,seaplane_base,Seal Bay,230
7454,BMJ,Baramita Airport,small_airport,Baramita,92
7455,GFO,Bartica A Airport,small_airport,Bartica,92
7456,GEO,Cheddi Jagan International Airport,large_airport,Georgetown,92
7457,SYF,Silva Bay Seaplane Base,seaplane_base,Gabriola Island,36
7458,OGL,Eugene F. Correia International Airport,medium_airport,Ogle,92
7459,IMB,Imbaimadai Airport,small_airport,Imbaimadai,92
7460,KAI,Kaieteur Airport,medium_airport,Kaieteur Falls,92
7461,KAR,Kamarang Airport,small_airport,Kamarang,92
7462,KRM,Karanambo Airport,small_airport,Karanambo,92
7463,KRG,Karasabai Airport,small_airport,Karasabai,92
7464,KTO,Kato Airport,small_airport,Kato,92
7465,KKG,Konawaruk Airport,small_airport,Konawaruk,92
7466,SYL,Roberts Army Heliport,heliport,Camp Roberts/San Miguel,230
7467,LDJ,Linden Airport,small_airport,Linden,92
7468,LUB,Lumid Pau Airport,small_airport,Lumid Pau,92
7469,LTM,Lethem Airport,medium_airport,Lethem,92
7470,USI,Mabaruma Airport,small_airport,Mabaruma,92
7471,MHA,Mahdia Airport,small_airport,Mahdia,92
7472,MYM,Monkey Mountain Airport,small_airport,Monkey Mountain,92
7473,MRM,Manari Airport,small_airport,Manari,92
7474,MWJ,Matthews Ridge Airport,small_airport,Matthews Ridge,92
7475,QSX,New Amsterdam Airport,small_airport,New Amsterdam,92
7476,ORJ,Orinduik Airport,small_airport,Orinduik,92
7477,PMT,Paramakatoi Airport,small_airport,Paramakatoi,92
7478,PRR,Paruima Airport,small_airport,Paruima,92
7479,SDC,Sand Creek Airport,small_airport,Sand Creek,92
7480,SKM,Skeldon Airport,small_airport,Skeldon,92
7481,TWE,Taylor Airport,small_airport,Quinlan,230
7482,EAA,Eagle Airport,small_airport,Weatherford,230
7483,ANU,V. C. Bird International Airport,large_airport,Osbourn,4
7484,BBQ,Codrington Airport,closed,Codrington,4
7485,BGI,Grantley Adams International Airport,large_airport,Bridgetown,17
7486,TBV,Tabal Airstrip,small_airport,Tabal Island,141
7487,TCT,Takotna Airport,small_airport,Takotna,230
7488,MXR,Moussoro Airport,small_airport,Moussoro,212
7489,DCF,Canefield Airport,medium_airport,Canefield,58
7490,DOM,Douglas-Charles Airport,medium_airport,Marigot,58
7491,DSD,La Désirade Airport,small_airport,Grande Anse,85
7492,BBR,Basse-Terre Baillif Airport,small_airport,Basse-Terre,85
7493,SFC,St-François Airport,small_airport,St-François,85
7494,FDF,Martinique Aimé Césaire International Airport,large_airport,Fort-de-France,148
7495,SFG,Grand Case-l'Espérance Airport,medium_airport,Grand Case,139
7496,SBH,St. Jean Airport,medium_airport,Gustavia,25
7497,GBJ,Marie-Galante Airport,medium_airport,Grand-Bourg,85
7498,PTP,Maryse Condé International Airport,large_airport,Pointe-à-Pitre,85
7499,LSS,Terre-de-Haut Airport,small_airport,Les Saintes,85
7500,GND,Maurice Bishop International Airport,large_airport,Saint George's,76
7501,CRU,Lauriston Airport,small_airport,Carriacou Island,76
7502,PMM,Phanom Sarakham Airport,small_airport,Phanom Sarakham,215
7503,PYX,Pattaya Airpark,closed,Pattaya (Bang Lamung),215
7504,THW,Trincomalee Harbor Waterdrome,seaplane_base,Trincomalee,128
7505,STT,Cyril E. King Airport,large_airport,Charlotte Amalie,237
7506,STX,Henry E. Rohlsen Airport,large_airport,Christiansted,237
7507,ARE,Antonio Nery Juarbe Pol Airport,medium_airport,Arecibo,180
7508,BQN,Rafael Hernández International Airport,large_airport,Aguadilla,180
7509,TJC,Ticantiquí Airport,small_airport,Ticantiquí,171
7510,CPX,Benjamin Rivera Noriega Airport,medium_airport,Culebra,180
7511,SIG,Fernando Luis Ribas Dominicci Airport,medium_airport,San Juan,180
7512,MAZ,Eugenio Maria De Hostos Airport,medium_airport,Mayaguez,180
7513,PSE,Mercedita International Airport,large_airport,Ponce,180
7514,NRR,José Aponte de la Torre Airport,medium_airport,Ceiba,180
7515,SJU,Luis Munoz Marin International Airport,large_airport,San Juan,180
7516,VQS,Antonio Rivera Rodriguez Airport,medium_airport,Vieques,180
7517,TKE,Tenakee Seaplane Base,seaplane_base,Tenakee Springs,230
7518,TKL,Taku Lodge Seaplane Base,seaplane_base,Taku Lodge,230
7519,SKB,Robert L. Bradshaw International Airport,large_airport,Basseterre,118
7520,NEV,Vance W. Amory International Airport,medium_airport,Charlestown,118
7521,SLU,George F. L. Charles Airport,medium_airport,Castries,126
7522,UVF,Hewanorra International Airport,large_airport,Vieux Fort,126
7523,TLT,Tuluksak Airport,small_airport,Tuluksak,230
7524,AUA,Queen Beatrix International Airport,large_airport,Oranjestad,14
7525,BON,Flamingo International Airport,large_airport,Kralendijk,29
7526,EUX,F. D. Roosevelt Airport,medium_airport,Oranjestad,29
7527,SXM,Princess Juliana International Airport,large_airport,Sint Maarten,208
7528,SAB,Juancho E. Yrausquin Airport,medium_airport,Zion's Hill,29
7529,TOK,Torokina Airport,small_airport,Torokina,174
7530,TPT,Tapeta Airport,small_airport,Tapeta,129
7531,AXA,Clayton J. Lloyd International Airport,large_airport,The Valley,5
7532,SFQ,Şanlıurfa Airport,closed,Şanlıurfa,222
7533,MNI,John A. Osborne Airport,large_airport,Gerald's Park,150
7534,TSG,Tanacross Airport,small_airport,Tanacross,230
7535,TSI,Tsile Tsile Airport,small_airport,Tsile Tsile,174
7536,TAB,A.N.R. Robinson International Airport,large_airport,Scarborough,223
7537,POS,Piarco International Airport,large_airport,Port of Spain,223
7538,TTW,Tissa Tank Waterdrome,seaplane_base,Tissamaharama,128
7539,TUJ,Tum Airport,small_airport,Tum,67
7540,NGD,Captain Auguste George Airport,small_airport,Anegada,236
7541,EIS,Terrance B. Lettsome International Airport,large_airport,Beef Island,236
7542,VIJ,Virgin Gorda Airport,medium_airport,Spanish Town,236
7543,SVD,Argyle International Airport,large_airport,Kingstown,234
7544,BQU,J F Mitchell Airport,medium_airport,Bequia,234
7545,CIW,Canouan Airport,medium_airport,Canouan,234
7546,MQS,Mustique Airport,medium_airport,Lovell,234
7547,UNI,Union Island International Airport,medium_airport,Union Island,234
7548,TWH,Two Harbors Amphibious Terminal,seaplane_base,Two Harbors,230
7549,HKS,Hawkins Field,small_airport,Godley,230
7550,BDA,L.F. Wade International Airport,large_airport,Hamilton,26
7551,TYE,Tyonek Airport,small_airport,Tyonek,230
7552,GIT,Mchauru Airport,small_airport,Geita,226
7553,DBS,Dubois Municipal Airport,small_airport,Dubois,230
7554,BGK,Big Creek Airport,small_airport,Big Creek,230
7555,MXR,Myrhorod Air Base,small_airport,Myrhorod,227
7556,KHU,Kakhnovka Airfield,small_airport,Kremenchuk,227
7557,VSG,Luhansk International Airport,closed,Luhansk,227
7558,SEV,Sievierodonetsk Airport,closed,Sievierodonetsk,227
7559,ALA,Almaty International Airport,large_airport,Almaty,123
7560,BXH,Balkhash Airport,medium_airport,Balkhash,123
7561,BXJ,Boralday Airport,small_airport,Boralday,123
7562,TDK,Taldykorgan Airport,medium_airport,Taldykorgan,123
7563,KOV,Kokshetau International Airport,large_airport,Kokshetau,123
7564,PPK,Petropavl International Airport,large_airport,Petropavl,123
7565,DMB,Taraz International Airport,large_airport,Taraz,123
7566,BSZ,Manas International Airport,large_airport,Bishkek,114
7567,OSS,Osh International Airport,large_airport,Osh,114
7568,CIT,Shymkent International Airport,large_airport,Shymkent,123
7569,DZN,Zhezkazgan National Airport,large_airport,Zhezkazgan,123
7570,KGF,Sary-Arka Airport,large_airport,Karaganda,123
7571,BXY,Baikonur Krayniy International Airport,large_airport,Baikonur,123
7572,KZO,Korkyt Ata International Airport,large_airport,Kyzylorda,123
7573,URA,Manshuk Mametova International Airport,large_airport,Uralsk,123
7574,EKB,Ekibastuz Airport,medium_airport,Ekibastuz,123
7575,UKK,Oskemen International Airport,large_airport,Ust-Kamenogorsk (Oskemen),123
7576,PWQ,Pavlodar International Airport,large_airport,Pavlodar,123
7577,PLX,Semei International Airport,large_airport,Semey,123
7578,SZI,Zaysan Airport,small_airport,Zaysan,123
7579,SCO,Aktau International Airport,large_airport,Aktau,123
7580,GUW,Atyrau International Airport,large_airport,Atyrau,123
7581,AKX,Aktobe International Airport,large_airport,Aktobe,123
7582,AYK,Arkalyk North Airport,small_airport,Arkalyk,123
7583,KSN,Kostanay International Airport,large_airport,Kostanay,123
7584,GYD,Heydar Aliyev International Airport,large_airport,Baku,15
7585,LLK,Lankaran International Airport,small_airport,Lankaran,15
7586,NAJ,Nakhchivan International Airport,large_airport,Nakhchivan,15
7587,GBB,Gabala International Airport,medium_airport,Gabala,15
7588,ZTU,Zaqatala International Airport,medium_airport,Zaqatala,15
7589,YLV,Yevlakh Airport,small_airport,Yevlakh,15
7590,IKU,Issyk-Kul International Airport,large_airport,Tamchy,114
7591,LWN,Shirak International Airport,large_airport,Gyumri,7
7592,EVN,Zvartnots International Airport,large_airport,Yerevan,7
7593,BQJ,Batagay Airport,small_airport,Batagay,189
7594,SUK,Sakkyryr Airport,small_airport,Batagay-Alyta,189
7595,UKG,Ust-Kuyga Airport,small_airport,Ust-Kuyga,189
7596,TLK,Talakan Airport,small_airport,Talakan Oil Field,189
7597,ADH,Aldan Airport,small_airport,Aldan,189
7598,YKS,Platon Oyunsky Yakutsk International Airport,large_airport,Yakutsk,189
7599,NER,Chulman Airport,medium_airport,Neryungri,189
7600,MQJ,Moma Airport,medium_airport,Khonuu,189
7601,KDY,Typliy Klyuch Airport,small_airport,Khandyga,189
7602,GYG,Magan Airport,medium_airport,Magan,189
7603,OLZ,Olyokminsk Airport,medium_airport,Olyokminsk,189
7604,USR,Ust-Nera Airport,medium_airport,Ust-Nera,189
7605,UMS,Ust-Maya Airport,small_airport,Ust-Maya,189
7606,VHV,Verkhnevilyuisk Airport,small_airport,Verkhnevilyuisk,189
7607,NYR,Nyurba Airport,small_airport,Nyurba,189
7608,SUY,Suntar Airport,small_airport,Suntar,189
7609,VYI,Vilyuisk Airport,medium_airport,Vilyuisk,189
7610,ULK,Lensk Airport,medium_airport,Lensk,189
7611,ONK,Olenyok Airport,small_airport,Olenyok,189
7612,PYJ,Polyarny Airport,medium_airport,Yakutia,189
7613,MJZ,Mirny Airport,medium_airport,Mirny,189
7614,SYS,Saskylakh Airport,medium_airport,Saskylakh,189
7615,BGN,Belaya Gora Airport,medium_airport,Belaya Gora,189
7616,SEK,Srednekolymsk Airport,medium_airport,Srednekolymsk,189
7617,CKH,Chokurdakh Airport,medium_airport,Chokurdah,189
7618,CYX,Cherskiy Airport,medium_airport,Cherskiy,189
7619,IKS,Tiksi Airport,medium_airport,Tiksi,189
7620,ZKP,Zyryanka Airport,medium_airport,Zyryanka,189
7621,ZIX,Zhigansk Airport,medium_airport,Zhigansk,189
7622,KLA,Kololo Airstrip,closed,Kampala,228
7623,OYG,Moyo Airport,small_airport,Moyo,228
7624,UGB,Ugashik Bay Airport,small_airport,Pilot Point,230
7625,KUT,David the Builder Kutaisi International Airport,large_airport,Kopitnari,77
7626,BUS,Alexander Kartveli Batumi International Airport,large_airport,Batumi,77
7627,SUI,Vladislav Ardzinba Sukhum International Airport,medium_airport,Sukhumi,77
7628,TBS,Tbilisi International Airport,large_airport,Tbilisi,77
7629,BQS,Ignatyevo Airport,medium_airport,Blagoveschensk,189
7630,OKT,Oktyabrskiy Airport,small_airport,Unknown,189
7631,TYD,Tynda Airport,small_airport,Tynda,189
7632,KHV,Khabarovsk Novy Airport,medium_airport,Khabarovsk,189
7633,KXK,Komsomolsk-on-Amur Airport,medium_airport,Komsomolsk-on-Amur,189
7634,GVN,Sovetskaya Gavan (Maygatka) Airport,medium_airport,Sovetskaya Gavan,189
7635,DYR,Ugolny Yuri Ryktheu Airport,medium_airport,Anadyr,189
7636,PVS,Provideniya Bay Airport,medium_airport,Chukotka,189
7637,GDX,Sokol Airport,medium_airport,Magadan,189
7638,KVM,Markovo Airport,small_airport,Markovo,189
7639,PWE,Pevek Airport,medium_airport,Apapelgino,189
7640,SWV,Severo-Evensk Airport,medium_airport,Evensk,189
7641,BQG,Bogorodskoye Airport,small_airport,Bogorodskoye,189
7642,NLI,Nikolayevsk-na-Amure Airport,medium_airport,Nikolayevsk-na-Amure Airport,189
7643,OHO,Okhotsk Airport,medium_airport,Okhotsk,189
7644,PKC,Yelizovo Airport,large_airport,Petropavlovsk-Kamchatsky,189
7645,BVV,Burevestnik Airport,small_airport,Kurilsk,189
7646,OHH,Okha Airport,small_airport,Okha,189
7647,ITU,Iturup Airport,small_airport,Kurilsk,189
7648,EKS,Shakhtyorsk Airport,small_airport,Shakhtyorsk,189
7649,DEE,Yuzhno-Kurilsk Mendeleyevo Airport,small_airport,Yuzhno-Kurilsk,189
7650,NGK,Nogliki Airport,small_airport,Nogliki,189
7651,ZZO,Zonalnoye Airport,small_airport,Tymovskoye,189
7652,UUS,Yuzhno-Sakhalinsk Airport,medium_airport,Yuzhno-Sakhalinsk,189
7653,AEM,Amgu Airport,small_airport,Amgu,189
7654,ETL,Svetlaya Airport,small_airport,Svetlaya,189
7655,EDN,Yedinka Airport,small_airport,Yedinka,189
7656,KVR,Kavalerovo Airport,small_airport,Kavalerovo,189
7657,TLY,Plastun Airport,small_airport,Plastun,189
7658,VVO,Vladivostok International Airport,large_airport,Artyom,189
7659,HTA,Chita-Kadala International Airport,large_airport,Chita,189
7660,BTK,Bratsk Airport,medium_airport,Bratsk,189
7661,UIK,Ust-Ilimsk Airport,small_airport,Ust-Ilimsk,189
7662,IKT,Irkutsk International Airport,large_airport,Irkutsk,189
7663,ODO,Bodaybo Airport,small_airport,Bodaybo,189
7664,ERG,Yerbogachen Airport,small_airport,Erbogachen,189
7665,KCK,Kirensk Airport,small_airport,Kirensk,189
7666,RZH,Preobrazheniye Airport,small_airport,Preobrazheniye,189
7667,UKX,Ust-Kut Airport,medium_airport,Ust-Kut,189
7668,UUD,Baikal International Airport,large_airport,Ulan Ude,189
7669,KBP,Boryspil International Airport,medium_airport,Boryspil,227
7670,KRQ,Kramatorsk Airport,small_airport,Kramatorsk,227
7671,MPW,Mariupol International Airport,medium_airport,Mariupol,227
7672,ERD,Berdyansk Airport,medium_airport,Berdyansk,227
7673,DNK,Dnipro International Airport,medium_airport,Dnipro,227
7674,OZH,Zaporizhzhia International Airport,large_airport,Zaporizhia,227
7675,KWG,Kryvyi Rih International Airport,medium_airport,Kryvyi Rih,227
7676,UKS,Sevastopol International Airport / Belbek Air Base,medium_airport,Sevastopol,227
7677,SIP,Simferopol International Airport,large_airport,Simferopol,227
7678,KHC,Kerch Airport,small_airport,Kerch,227
7679,UKH,Mukhaizna Airport,small_airport,Mukhaizna Oil Field,170
7680,HRK,Kharkiv International Airport,medium_airport,Kharkiv,227
7681,PLV,Suprunovka Airport,small_airport,Poltava,227
7682,UMY,Sumy Airport,small_airport,Sumy,227
7683,CKC,Cherkasy International Airport,medium_airport,Cherkasy,227
7684,KGO,Kirovograd Airport,small_airport,Kirovograd,227
7685,IEV,Ihor Sikorsky Kyiv International Airport (Zhuliany),medium_airport,Kyiv,227
7686,ZTR,Zhytomyr Airport,small_airport,Zhytomyr,227
7687,UCK,Lutsk Airport,small_airport,Lutsk,227
7688,HMJ,Khmelnytskyi Airport,medium_airport,Khmelnytskyi,227
7689,IFO,Ivano-Frankivsk International Airport,medium_airport,Ivano-Frankivsk,227
7690,LWO,Lviv International Airport,large_airport,Lviv,227
7691,CWC,Chernivtsi International Airport,medium_airport,Chernivtsi,227
7692,RWN,Rivne International Airport,medium_airport,Rivne,227
7693,UDJ,Uzhhorod International Airport,large_airport,Uzhhorod,227
7694,KHE,Kherson International Airport,medium_airport,Kherson,227
7695,NLV,Mykolaiv International Airport,closed,Mykolaiv,227
7696,ODS,Odesa International Airport,large_airport,Odesa,227
7697,VIN,Vinnytsia/Gavyryshivka International Airport,medium_airport,Vinnitsa,227
7698,ARH,Talagi Airport,medium_airport,Archangelsk,189
7699,LDG,Leshukonskoye Airport,small_airport,Leshukonskoye,189
7700,NNM,Naryan Mar Airport,medium_airport,Naryan Mar,189
7701,CSH,Solovki Airport,small_airport,Solovetsky Islands,189
7702,AMV,Amderma Airport,medium_airport,Amderma,189
7703,VRI,Varandey Airport,small_airport,Varandey,189
7704,KSZ,Kotlas Airport,medium_airport,Kotlas,189
7705,LED,Pulkovo Airport,large_airport,St. Petersburg,189
7706,MMK,Emperor Nicholas II Murmansk Airport,large_airport,Murmansk,189
7707,PKV,Princess Olga Pskov International Airport,large_airport,Pskov,189
7708,PES,Petrozavodsk Airport,medium_airport,Petrozavodsk,189
7709,CEE,Cherepovets Airport,medium_airport,Cherepovets,189
7710,VUS,Velikiy Ustyug Airport,medium_airport,Velikiy Ustyug,189
7711,VGD,Vologda Airport,medium_airport,Vologda,189
7712,JON,Johnston Atoll Airport,closed,Johnston Atoll,229
7713,BQT,Brest International Airport,large_airport,Brest,34
7714,GME,Gomel Airport,medium_airport,Gomel,34
7715,VTB,Vitebsk Vostochny Airport,medium_airport,Vitebsk,34
7716,KGD,Khrabrovo Airport,large_airport,Kaliningrad,189
7717,GNA,Hrodna Airport,medium_airport,Hrodna,34
7718,MSQ,Minsk National Airport,large_airport,Minsk,34
7719,MVQ,Mogilev Airport,medium_airport,Mogilev,34
7720,ABA,Abakan International Airport,large_airport,Abakan,189
7721,BAX,Barnaul Gherman Titov International Airport,large_airport,Barnaul,189
7722,RGK,Gorno-Altaysk Airport,medium_airport,Gorno-Altaysk,189
7723,KEJ,Alexei Leonov Kemerovo International Airport,large_airport,Kemerovo,189
7724,BKA,Baykit Airport,medium_airport,Baykit,189
7725,EIE,Yeniseysk Airport,medium_airport,Yeniseysk,189
7726,TGP,Podkamennaya Tunguska Airport,medium_airport,Bor,189
7727,KJA,Krasnoyarsk International Airport,large_airport,Krasnoyarsk,189
7728,ACS,Achinsk Airport,medium_airport,Achinsk,189
7729,KYZ,Kyzyl Airport,medium_airport,Kyzyl,189
7730,OVB,Novosibirsk Tolmachevo Airport,large_airport,Novosibirsk,189
7731,OMS,Omsk Central Airport,large_airport,Omsk,189
7732,XTR,Tara Airport,small_airport,Tara,189
7733,SWT,Strezhevoy Airport,medium_airport,Strezhevoy,189
7734,TOF,Tomsk Kamov Airport,large_airport,Tomsk,189
7735,NOZ,Spichenkovo Airport,medium_airport,Novokuznetsk,189
7736,DKS,Dikson Airport,medium_airport,Dikson,189
7737,HTG,Khatanga Airport,medium_airport,Khatanga,189
7738,IAA,Igarka Airport,medium_airport,Igarka,189
7739,NSK,Alykel International Airport,large_airport,Norilsk,189
7740,THX,Turukhansk Airport,small_airport,Turukhansk,189
7741,AAQ,Anapa Vityazevo Airport,medium_airport,Krasnyi Kurgan,189
7742,GDZ,Gelendzhik Airport,medium_airport,Gelendzhik,189
7743,KRR,Krasnodar Pashkovsky International Airport,large_airport,Krasnodar,189
7744,GRV,Akhmat Kadyrov Grozny International Airport,large_airport,Grozny,189
7745,MCX,Makhachkala Uytash International Airport,large_airport,Makhachkala,189
7746,MRV,Mineralnye Vody Airport,large_airport,Mineralnyye Vody,189
7747,NAL,Nalchik Airport,medium_airport,Nalchik,189
7748,OGZ,Vladikavkaz Beslan International Airport,medium_airport,Beslan,189
7749,IGT,Magas Airport,medium_airport,Sunzha,189
7750,STW,Stavropol Shpakovskoye Airport,medium_airport,Stavropol,189
7751,ROV,Platov International Airport,large_airport,Rostov-on-Don,189
7752,TGK,Taganrog Yuzhny Airport,medium_airport,Taganrog,189
7753,AER,Sochi International Airport,large_airport,Sochi,189
7754,ASF,Astrakhan Narimanovo Boris M. Kustodiev International Airport,large_airport,Astrakhan,189
7755,ESL,Elista Airport,medium_airport,Elista,189
7756,VOG,Volgograd International Airport,large_airport,Volgograd,189
7757,TWE,Taylor Airport,closed,Albany,230
7758,BNH,Cape Air Seaplanes on Boston Harbor Seaplane Base,seaplane_base,Boston,230
7759,DWF,Wright Field,closed,Williston,230
7760,ZMM,Zamora Airport,small_airport,Woodland,230
7761,RTL,Spirit Lake Municipal Airport,small_airport,Okoboji,230
7762,YIP,Willow Run Airport,closed,Justin,230
7763,SQL,San Carlos Airport,closed,San Carlos,230
7764,ASQ,Austin Airport,closed,Wilburton,230
7765,EVA,Ben Bruce Memorial Airpark,closed,Evadale,230
7766,NSN,Nelson Airport,closed,Boelus,230
